鄉鎮市區,交易年月日,建物型態,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,單價元平方公尺,縣市,住宅面積,屋齡_ADD,X,Y,移轉層次_ADD,總樓層數_ADD
中山區,1080415,透天厝,3,2,3,54059,基隆市,148.910,23,323031.201,2782087.628,0,3
中山區,1080216,透天厝,4,3,3,48719,基隆市,215.519,23,323024.981,2782174.828,0,3
中山區,1080903,透天厝,4,3,3,56934,基隆市,191.100,23,322946.190,2782080.918,0,2
中山區,1080812,透天厝,3,2,2,47037,基隆市,165.400,23,323033.791,2782031.038,0,3
中山區,1080323,華廈(10層含以下有電梯),2,2,1,44696,基隆市,100.680,13,324528.837,2781144.827,2,8
中山區,1080201,套房(1房1廳1衛),1,1,1,261074,臺北市,34.090,14,303962.314,2770888.892,6,11
中山區,1080813,套房(1房1廳1衛),1,1,1,203188,臺北市,44.540,24,304075.265,2770926.683,4,5
中山區,1080516,公寓(5樓含以下無電梯),3,2,2,163720,臺北市,91.619,27,305142.145,2775035.756,4,5
中山區,1080115,公寓(5樓含以下無電梯),2,2,1,147476,臺北市,88.150,40,305192.250,2775197.537,4,5
中山區,1080125,華廈(10層含以下有電梯),2,2,1,160788,臺北市,80.230,38,302726.294,2771522.336,6,7
中山區,1080326,套房(1房1廳1衛),1,1,1,227920,臺北市,31.589,11,302663.484,2771416.501,11,13
中山區,1080224,套房(1房1廳1衛),1,1,1,211581,臺北市,63.900,12,302900.465,2771422.489,5,15
中山區,1080715,套房(1房1廳1衛),1,1,1,178937,臺北市,39.120,43,302682.450,2772703.191,3,8
中山區,1080812,住宅大樓(11層含以上有電梯),2,2,1,250844,臺北市,62.190,14,302763.476,2772757.118,3,14
中山區,1080706,華廈(10層含以下有電梯),1,1,1,174730,臺北市,128.760,31,302766.528,2772948.098,1,6
中山區,1080428,公寓(5樓含以下無電梯),2,1,2,194440,臺北市,62.230,31,302785.935,2772073.029,2,5
中山區,1080917,套房(1房1廳1衛),1,1,1,165517,臺北市,36.250,43,302790.527,2772256.560,7,7
中山區,1080916,住宅大樓(11層含以上有電梯),2,2,1,320934,臺北市,95.970,3,302790.527,2772256.560,6,13
中山區,1080419,住宅大樓(11層含以上有電梯),2,1,1,286567,臺北市,77.050,1,302779.208,2772433.659,2,14
中山區,1080815,套房(1房1廳1衛),1,1,1,250997,臺北市,42.630,15,302799.425,2772461.839,4,12
中山區,1080122,套房(1房1廳1衛),1,1,1,231589,臺北市,64.770,15,302799.425,2772461.839,9,12
中山區,1080822,套房(1房1廳1衛),1,1,1,243168,臺北市,64.770,15,302799.425,2772461.839,9,12
中山區,1080116,套房(1房1廳1衛),1,1,1,257849,臺北市,53.830,13,304957.645,2774564.217,4,7
中山區,1080728,華廈(10層含以下有電梯),1,1,1,254870,臺北市,54.930,13,304957.645,2774564.217,4,7
中山區,1080409,公寓(5樓含以下無電梯),3,2,2,190157,臺北市,89.400,42,305203.526,2774786.754,4,4
中山區,1080528,套房(1房1廳1衛),1,1,1,265712,臺北市,44.709,29,305370.082,2774826.878,5,6
中山區,1080426,華廈(10層含以下有電梯),1,1,1,265518,臺北市,71.370,3,305409.284,2775287.765,3,7
中山區,1080812,住宅大樓(11層含以上有電梯),1,1,1,161109,臺北市,71.070,12,304416.280,2770856.134,12,13
中山區,1080322,套房(1房1廳1衛),1,1,1,202584,臺北市,51.090,29,302578.581,2772286.313,11,12
土城區,1080726,華廈(10層含以下有電梯),3,2,2,79042,新北市,105.640,19,292868.128,2761672.507,4,7
土城區,1080730,華廈(10層含以下有電梯),2,2,2,111081,新北市,74.720,26,294740.221,2763082.697,8,9
土城區,1080417,住宅大樓(11層含以上有電梯),3,1,1,99185,新北市,73.600,25,294542.587,2763861.498,11,12
土城區,1080510,住宅大樓(11層含以上有電梯),3,2,2,104670,新北市,111.780,25,295055.268,2764612.606,2,19
土城區,1080507,公寓(5樓含以下無電梯),3,2,1,87500,新北市,72.000,39,294285.483,2763054.609,4,5
土城區,1080703,公寓(5樓含以下無電梯),3,1,1,78788,新北市,82.500,40,296682.574,2763476.322,5,5
土城區,1080106,住宅大樓(11層含以上有電梯),3,2,1,97309,新北市,100.710,27,293740.788,2761904.080,8,12
土城區,1080227,住宅大樓(11層含以上有電梯),3,2,2,126271,新北市,150.470,2,296695.379,2764628.961,11,15
土城區,1080320,公寓(5樓含以下無電梯),3,2,2,111531,新北市,111.180,39,297108.158,2763967.765,1,5
土城區,1080129,公寓(5樓含以下無電梯),6,0,6,91715,新北市,124.080,39,296734.438,2764456.004,3,5
土城區,1080829,住宅大樓(11層含以上有電梯),2,1,1,101245,新北市,73.090,25,296478.527,2763951.927,2,12
土城區,1080227,公寓(5樓含以下無電梯),3,2,2,77828,新北市,110.500,32,296928.028,2764421.080,4,5
土城區,1080512,華廈(10層含以下有電梯),3,2,2,102332,新北市,108.470,29,296591.438,2764562.305,5,7
土城區,1080501,住宅大樓(11層含以上有電梯),3,2,2,104276,新北市,104.530,22,296847.841,2764360.486,9,16
土城區,1080219,住宅大樓(11層含以上有電梯),2,2,1,71494,新北市,76.930,26,293806.717,2762864.521,10,13
三重區,1080816,住宅大樓(11層含以上有電梯),2,2,1,146442,新北市,89.660,8,300480.088,2772877.313,19,27
三重區,1080417,住宅大樓(11層含以上有電梯),3,2,2,147553,新北市,106.910,8,300480.088,2772877.313,13,27
三重區,1081017,住宅大樓(11層含以上有電梯),0,0,0,147148,新北市,46.220,8,300437.755,2772860.379,13,27
三重區,1080814,住宅大樓(11層含以上有電梯),0,0,0,146130,新北市,63.560,8,300539.143,2772900.595,12,27
三重區,1080815,住宅大樓(11層含以上有電梯),2,2,1,154384,新北市,86.900,8,300539.143,2772900.595,26,27
三重區,1080702,住宅大樓(11層含以上有電梯),2,1,1,145262,新北市,103.730,8,300539.143,2772900.595,15,27
三重區,1080718,住宅大樓(11層含以上有電梯),2,2,1,141810,新北市,103.730,8,300539.143,2772900.595,10,27
三重區,1080221,公寓(5樓含以下無電梯),3,2,1,92857,新北市,70.000,47,300283.137,2772822.870,4,4
三重區,1080220,住宅大樓(11層含以上有電梯),0,1,1,146628,新北市,71.610,6,299539.329,2772484.906,7,24
三重區,1080530,透天厝,6,1,3,49392,新北市,142.870,27,299788.168,2772766.024,0,5
三重區,1080412,住宅大樓(11層含以上有電梯),2,1,1,123934,新北市,75.039,2,297734.438,2771066.490,3,14
三重區,1080512,住宅大樓(11層含以上有電梯),2,1,1,129264,新北市,75.039,2,297734.438,2771066.490,6,14
三重區,1080123,住宅大樓(11層含以上有電梯),2,2,1,134565,新北市,80.110,1,297734.438,2771066.490,10,13
三重區,1080114,住宅大樓(11層含以上有電梯),2,2,1,126982,新北市,88.910,2,297734.438,2771066.490,5,14
三重區,1080906,住宅大樓(11層含以上有電梯),2,1,1,127122,新北市,101.320,2,297734.438,2771066.490,6,14
三重區,1080223,套房(1房1廳1衛),1,1,1,132827,新北市,52.700,10,297609.185,2771022.259,7,17
三重區,1080810,住宅大樓(11層含以上有電梯),3,2,2,118862,新北市,102.640,23,299810.711,2772913.526,4,11
三重區,1080101,公寓(5樓含以下無電梯),3,2,2,92840,新北市,91.340,37,298116.777,2773226.231,2,5
三重區,1080408,公寓(5樓含以下無電梯),2,2,1,106240,新北市,65.700,49,299680.917,2775218.206,2,3
三重區,1080226,公寓(5樓含以下無電梯),3,2,2,107223,新北市,88.600,34,299637.695,2775231.595,2,5
三重區,1080130,住宅大樓(11層含以上有電梯),3,2,2,114917,新北市,91.370,24,298866.349,2772715.759,19,21
三重區,1080304,公寓(5樓含以下無電梯),3,1,1,69136,新北市,40.500,39,298866.349,2772715.759,4,5
三重區,1080910,公寓(5樓含以下無電梯),3,2,2,99734,新北市,90.240,49,298863.810,2772757.035,2,4
三重區,1080111,公寓(5樓含以下無電梯),6,3,3,77381,新北市,84.000,39,298866.783,2772808.225,5,5
三重區,1080523,公寓(5樓含以下無電梯),0,0,0,94845,新北市,97.000,43,299280.788,2771579.484,3,5
三重區,1080511,公寓(5樓含以下無電梯),6,2,6,125929,新北市,96.880,37,299456.337,2771824.757,5,5
三重區,1080805,公寓(5樓含以下無電梯),2,2,1,108108,新北市,111.000,42,299275.674,2771877.120,3,4
三重區,1080419,公寓(5樓含以下無電梯),3,2,1,57372,新北市,87.150,34,298953.295,2774577.223,4,5
三重區,1080424,公寓(5樓含以下無電梯),3,2,1,48070,新北市,114.000,41,298953.295,2774577.223,2,4
三重區,1080225,住宅大樓(11層含以上有電梯),0,0,0,176351,新北市,265.380,6,299576.929,2772645.385,2,26
三重區,1080909,住宅大樓(11層含以上有電梯),3,2,2,106401,新北市,119.360,26,298747.018,2772655.345,15,18
三重區,1080403,住宅大樓(11層含以上有電梯),1,1,1,111173,新北市,71.960,25,298622.007,2772657.234,16,18
三重區,1080731,住宅大樓(11層含以上有電梯),3,2,2,113343,新北市,108.520,23,298613.531,2772622.734,10,17
三重區,1080110,公寓(5樓含以下無電梯),3,1,1,52273,新北市,88.000,44,299031.485,2772699.270,3,4
三重區,1080307,住宅大樓(11層含以上有電梯),5,3,3,92382,新北市,259.790,22,299395.183,2774635.058,14,14
三重區,1080811,住宅大樓(11層含以上有電梯),1,1,1,114387,新北市,42.400,12,299570.918,2774244.477,6,15
三重區,1080923,套房(1房1廳1衛),1,1,1,120755,新北市,42.400,12,299570.918,2774244.477,14,15
三重區,1080630,住宅大樓(11層含以上有電梯),2,1,1,114175,新北市,72.520,7,299570.918,2774244.477,11,14
三重區,1080309,公寓(5樓含以下無電梯),3,1,2,88406,新北市,69.000,42,299628.661,2774100.314,3,4
三重區,1080705,公寓(5樓含以下無電梯),6,0,2,101049,新北市,128.650,33,299490.087,2774490.904,2,5
三重區,1080122,公寓(5樓含以下無電梯),0,0,2,82679,新北市,95.550,46,300571.206,2773657.464,2,4
三重區,1080325,華廈(10層含以下有電梯),3,2,2,109334,新北市,103.170,25,299365.461,2774397.307,3,7
三重區,1080620,公寓(5樓含以下無電梯),2,1,1,112485,新北市,48.530,36,300436.900,2772707.668,3,5
三重區,1080303,套房(1房1廳1衛),1,1,1,131538,新北市,31.930,21,300708.617,2772991.180,9,11
三重區,1080324,套房(1房1廳1衛),1,1,1,85379,新北市,37.480,20,300723.813,2772807.568,12,13
三重區,1080216,住宅大樓(11層含以上有電梯),4,2,2,108704,新北市,137.990,26,298866.119,2772499.446,10,12
三重區,1080715,套房(1房1廳1衛),1,1,1,151594,新北市,53.630,11,299920.028,2773734.003,13,15
三重區,1080512,住宅大樓(11層含以上有電梯),2,2,1,101742,新北市,71.750,25,300451.227,2773996.287,6,12
三重區,1080623,公寓(5樓含以下無電梯),1,2,1,116000,新北市,50.000,47,300634.668,2773827.333,4,4
三重區,1080426,套房(1房1廳1衛),1,1,1,153199,新北市,59.400,2,300819.832,2772861.035,8,14
三重區,1080307,公寓(5樓含以下無電梯),2,2,1,89833,新北市,94.620,34,299899.158,2773457.017,4,5
七堵區,1080106,公寓(5樓含以下無電梯),3,2,2,61519,基隆市,61.770,42,322438.469,2777258.356,2,4
七堵區,1080912,華廈(10層含以下有電梯),3,2,2,57399,基隆市,141.640,8,321844.776,2777179.691,7,7
七堵區,1080720,公寓(5樓含以下無電梯),3,2,2,57445,基隆市,107.929,30,321848.558,2776875.081,3,5
七堵區,1080831,公寓(5樓含以下無電梯),3,2,2,54393,基隆市,120.420,31,320345.197,2775602.521,4,5
七堵區,1080922,華廈(10層含以下有電梯),3,2,2,63425,基隆市,136.540,13,320065.370,2775535.555,5,6
七堵區,1080129,公寓(5樓含以下無電梯),3,2,1,47983,基隆市,85.030,37,322083.625,2776795.219,3,5
七堵區,1080309,住宅大樓(11層含以上有電梯),3,1,2,79982,基隆市,131.280,25,321837.624,2776697.893,12,12
七堵區,1080921,公寓(5樓含以下無電梯),1,2,1,33702,基隆市,57.860,43,322376.549,2777045.950,2,4
七堵區,1081016,套房(1房1廳1衛),1,1,1,48806,基隆市,48.150,25,321349.794,2775942.339,3,12
七堵區,1080222,公寓(5樓含以下無電梯),2,2,1,45208,基隆市,66.360,26,322518.598,2776477.514,4,5
七堵區,1080928,公寓(5樓含以下無電梯),3,2,2,47626,基隆市,73.490,44,322109.873,2776204.688,2,4
七堵區,1080124,公寓(5樓含以下無電梯),3,2,2,32058,基隆市,98.260,33,322951.867,2776343.705,5,5
七堵區,1080225,公寓(5樓含以下無電梯),2,1,1,47285,基隆市,57.100,39,320217.299,2774229.433,2,3
七堵區,1080812,公寓(5樓含以下無電梯),1,2,1,38529,基隆市,57.100,39,320217.299,2774229.433,2,3
七堵區,1080719,公寓(5樓含以下無電梯),3,2,2,31685,基隆市,104.149,23,320273.130,2774336.298,1,5
七堵區,1080812,華廈(10層含以下有電梯),2,1,1,74301,基隆市,61.910,2,321397.299,2775829.799,2,5
七堵區,1080920,華廈(10層含以下有電梯),2,1,1,80712,基隆市,71.860,2,321397.299,2775829.799,3,5
七堵區,1080213,公寓(5樓含以下無電梯),3,1,1,38690,基隆市,84.000,27,318811.184,2774997.304,3,5
七堵區,1080807,公寓(5樓含以下無電梯),3,2,2,36376,基隆市,115.460,30,321563.599,2776891.444,3,5
七堵區,1080730,公寓(5樓含以下無電梯),2,2,1,50062,基隆市,64.920,39,321828.902,2776995.415,2,4
七堵區,1080328,公寓(5樓含以下無電梯),3,2,2,29648,基隆市,118.050,35,322130.275,2776819.506,4,5
七堵區,1080927,公寓(5樓含以下無電梯),2,1,1,41739,基隆市,57.500,42,320155.776,2774957.566,4,4
七堵區,1080215,公寓(5樓含以下無電梯),3,2,2,39073,基隆市,110.050,38,320158.396,2775454.682,5,5
七堵區,1080723,華廈(10層含以下有電梯),3,2,2,74621,基隆市,124.630,14,320475.707,2775226.398,4,8
七堵區,1080730,公寓(5樓含以下無電梯),0,0,0,59705,基隆市,184.240,38,320656.809,2774994.529,1,5
七堵區,1080103,透天厝,4,2,3,47648,基隆市,325.300,29,317409.565,2775497.646,0,3
七堵區,1080714,住宅大樓(11層含以上有電梯),3,2,2,67145,基隆市,139.400,1,322567.900,2776471.791,6,11
七堵區,1080728,住宅大樓(11層含以上有電梯),3,2,2,68012,基隆市,137.770,1,322567.900,2776471.791,6,11
七堵區,1080903,住宅大樓(11層含以上有電梯),3,2,2,65997,基隆市,139.400,1,322567.900,2776471.791,5,11
七堵區,1080714,住宅大樓(11層含以上有電梯),3,2,2,66851,基隆市,137.769,1,322567.900,2776471.791,3,11
七堵區,1080728,住宅大樓(11層含以上有電梯),3,2,2,66851,基隆市,137.769,1,322567.900,2776471.791,5,11
七堵區,1080714,住宅大樓(11層含以上有電梯),4,2,2,69435,基隆市,169.079,1,322567.900,2776471.791,7,11
七堵區,1080714,住宅大樓(11層含以上有電梯),4,2,2,70677,基隆市,169.079,1,322567.900,2776471.791,8,11
七堵區,1080728,住宅大樓(11層含以上有電梯),4,2,2,70191,基隆市,170.250,1,322567.900,2776471.791,8,11
七堵區,1080714,住宅大樓(11層含以上有電梯),4,2,2,73087,基隆市,169.250,1,322567.900,2776471.791,10,11
七堵區,1080903,住宅大樓(11層含以上有電梯),4,2,2,72585,基隆市,170.420,1,322567.900,2776471.791,10,11
七堵區,1080803,住宅大樓(11層含以上有電梯),3,2,2,92934,基隆市,125.250,2,319880.833,2774857.319,5,14
八里區,1080814,華廈(10層含以下有電梯),2,2,2,60407,新北市,97.670,27,291691.772,2783466.066,1,7
八里區,1080513,公寓(5樓含以下無電梯),3,1,1,50044,新北市,89.920,41,290208.740,2782160.111,2,4
八里區,1080830,住宅大樓(11層含以上有電梯),3,2,2,48453,新北市,107.320,27,290734.141,2782214.745,6,12
八里區,1080430,住宅大樓(11層含以上有電梯),2,2,1,51446,新北市,87.470,25,291610.342,2782839.260,15,16
八里區,1080130,華廈(10層含以下有電梯),3,2,2,49847,新北市,140.430,21,291556.574,2783577.788,2,6
八里區,1080927,住宅大樓(11層含以上有電梯),2,2,1,68789,新北市,66.290,1,291341.853,2782790.339,3,11
八里區,1080929,透天厝,3,2,3,83929,新北市,222.450,6,291781.118,2783269.868,0,4
八里區,1080123,透天厝,4,1,3,65174,新北市,176.450,14,292738.286,2783624.182,0,3
八里區,1080220,透天厝,5,2,3,87849,新北市,203.530,2,291749.072,2783107.941,0,4
八里區,1081018,套房(1房1廳1衛),1,1,1,72790,新北市,28.849,13,295957.770,2779160.010,22,29
八里區,1080623,住宅大樓(11層含以上有電梯),2,1,1,78581,新北市,83.990,13,295957.770,2779160.010,5,29
八里區,1080323,住宅大樓(11層含以上有電梯),0,0,0,52470,新北市,123.880,19,295499.650,2780421.203,2,21
八里區,1080121,住宅大樓(11層含以上有電梯),0,0,1,104977,新北市,84.590,8,295957.770,2779160.010,3,26
八里區,1080303,透天厝,4,3,2,56119,新北市,204.920,40,294974.354,2781891.234,0,2
八里區,1080410,住宅大樓(11層含以上有電梯),2,2,1,64224,新北市,90.620,7,295204.731,2781337.910,3,23
八里區,1080927,住宅大樓(11層含以上有電梯),3,2,1,55198,新北市,107.250,1,291341.853,2782790.339,10,11
八里區,1080927,住宅大樓(11層含以上有電梯),2,2,1,59530,新北市,82.480,1,291291.092,2782764.907,6,11
八里區,1080927,住宅大樓(11層含以上有電梯),3,2,2,54554,新北市,129.230,1,291291.092,2782764.907,8,11
八里區,1080927,住宅大樓(11層含以上有電梯),3,2,2,51459,新北市,129.230,1,291291.092,2782764.907,6,11
八里區,1080423,住宅大樓(11層含以上有電梯),3,2,2,61450,新北市,124.980,2,291481.862,2782988.696,5,12
八里區,1080319,住宅大樓(11層含以上有電梯),1,2,1,66953,新北市,74.379,2,292215.700,2783678.484,8,14
八里區,1081008,住宅大樓(11層含以上有電梯),2,2,1,64492,新北市,93.810,2,292215.700,2783678.484,10,15
八里區,1080308,住宅大樓(11層含以上有電梯),2,2,1,74589,新北市,105.780,2,292215.700,2783678.484,10,14
八里區,1080403,住宅大樓(11層含以上有電梯),2,2,1,64657,新北市,105.480,2,292215.700,2783678.484,6,14
八里區,1080912,住宅大樓(11層含以上有電梯),3,2,2,60163,新北市,144.440,2,292215.700,2783678.484,7,14
八里區,1080403,住宅大樓(11層含以上有電梯),1,2,1,60097,新北市,74.379,2,292138.398,2783668.294,3,15
八里區,1080328,住宅大樓(11層含以上有電梯),2,1,1,66522,新北市,80.960,2,290520.707,2782698.875,3,12
八里區,1080418,住宅大樓(11層含以上有電梯),2,1,1,78617,新北市,80.960,2,290520.707,2782698.875,5,12
八里區,1080731,住宅大樓(11層含以上有電梯),3,2,2,74074,新北市,139.860,2,290520.707,2782698.875,12,12
三芝區,1080109,華廈(10層含以下有電梯),3,1,2,28012,新北市,116.020,26,300374.753,2794444.646,2,7
三芝區,1080115,公寓(5樓含以下無電梯),2,1,1,21027,新北市,68.960,40,300723.310,2794381.811,2,4
三芝區,1080424,華廈(10層含以下有電梯),1,1,1,36044,新北市,69.360,23,297846.189,2793006.098,1,9
三芝區,1080127,透天厝,4,4,4,34474,新北市,377.100,29,297778.248,2793129.470,0,3
三芝區,1080728,套房(1房1廳1衛),1,0,1,33949,新北市,43.830,23,297679.227,2793645.520,5,8
三芝區,1080821,套房(1房1廳1衛),1,1,1,31029,新北市,43.830,23,297679.227,2793645.520,4,10
三芝區,1081027,套房(1房1廳1衛),1,1,1,34223,新北市,43.830,23,297679.227,2793645.520,6,8
三芝區,1080512,華廈(10層含以下有電梯),2,1,1,41792,新北市,59.820,23,297679.227,2793645.520,7,8
三芝區,1080831,華廈(10層含以下有電梯),2,1,1,37412,新北市,59.820,23,297679.227,2793645.520,2,8
三芝區,1080515,華廈(10層含以下有電梯),2,2,1,35518,新北市,61.940,23,297679.227,2793645.520,5,7
三芝區,1080323,套房(1房1廳1衛),1,1,1,24793,新北市,41.140,24,299127.722,2794540.686,5,16
三芝區,1080703,住宅大樓(11層含以上有電梯),1,0,1,25455,新北市,41.250,24,299127.722,2794540.686,9,16
三芝區,1080429,套房(1房1廳1衛),1,1,1,27308,新北市,49.620,24,299166.481,2794463.169,7,13
三芝區,1080506,住宅大樓(11層含以上有電梯),1,0,1,22168,新北市,49.620,24,299166.481,2794463.169,5,13
三芝區,1080525,住宅大樓(11層含以上有電梯),1,0,1,24631,新北市,48.720,24,299166.481,2794463.169,5,14
三芝區,1080927,套房(1房1廳1衛),1,0,1,25585,新北市,50.030,24,299166.481,2794463.169,14,14
三芝區,1080403,華廈(10層含以下有電梯),1,1,1,29173,新北市,61.699,24,299166.481,2794463.169,9,9
五股區,1080908,住宅大樓(11層含以上有電梯),2,2,1,104115,新北市,80.680,3,295132.632,2776082.250,4,19
五股區,1080718,住宅大樓(11層含以上有電梯),2,1,1,110960,新北市,80.660,3,295132.632,2776082.250,16,19
五股區,1080328,住宅大樓(11層含以上有電梯),3,2,2,94579,新北市,110.490,3,295132.632,2776082.250,10,19
五股區,1080818,住宅大樓(11層含以上有電梯),3,2,2,94126,新北市,110.490,3,295132.632,2776082.250,14,19
五股區,1080720,住宅大樓(11層含以上有電梯),3,1,2,96456,新北市,111.450,3,295132.632,2776082.250,19,19
五股區,1080721,住宅大樓(11層含以上有電梯),3,2,2,104335,新北市,111.660,3,295132.632,2776082.250,17,19
五股區,1080825,住宅大樓(11層含以上有電梯),3,2,2,99409,新北市,111.660,3,295132.632,2776082.250,5,19
五股區,1080910,住宅大樓(11層含以上有電梯),3,2,2,96789,新北市,112.100,3,295132.632,2776082.250,3,19
五股區,1080821,住宅大樓(11層含以上有電梯),3,2,2,97852,新北市,112.210,3,295132.632,2776082.250,12,19
五股區,1080731,住宅大樓(11層含以上有電梯),2,1,1,85193,新北市,103.059,3,294859.414,2775701.825,11,15
五股區,1080331,住宅大樓(11層含以上有電梯),3,2,2,79320,新北市,129.980,3,294859.414,2775701.825,17,19
五股區,1080901,住宅大樓(11層含以上有電梯),2,2,1,84795,新北市,102.600,1,294859.414,2775701.825,8,19
五股區,1080324,住宅大樓(11層含以上有電梯),3,2,2,90865,新北市,166.180,3,294859.414,2775701.825,15,19
大安區,1080315,住宅大樓(11層含以上有電梯),3,2,2,239266,臺北市,152.550,36,303570.316,2768829.447,4,12
大安區,1080730,住宅大樓(11層含以上有電梯),1,1,1,362963,臺北市,46.980,2,303764.701,2768813.696,13,14
大安區,1080429,住宅大樓(11層含以上有電梯),2,2,2,273953,臺北市,85.270,2,303764.701,2768813.696,7,14
大安區,1080104,華廈(10層含以下有電梯),4,2,2,230603,臺北市,134.430,40,304508.344,2768769.782,6,7
大安區,1080930,住宅大樓(11層含以上有電梯),3,2,2,233167,臺北市,122.230,33,304794.745,2768671.727,9,12
大安區,1080109,套房(1房1廳1衛),1,1,1,210423,臺北市,55.840,49,304442.846,2768432.004,3,4
大安區,1080113,住宅大樓(11層含以上有電梯),3,2,2,237867,臺北市,118.890,34,304475.933,2768717.995,4,12
大安區,1080113,華廈(10層含以下有電梯),4,2,2,256763,臺北市,109.050,35,304715.563,2768483.972,2,7
大安區,1080916,住宅大樓(11層含以上有電梯),3,2,2,212230,臺北市,111.200,35,305132.382,2768804.139,9,17
大安區,1080812,住宅大樓(11層含以上有電梯),3,2,1,205885,臺北市,101.270,35,305181.580,2768702.259,15,15
大安區,1080211,住宅大樓(11層含以上有電梯),2,1,1,239429,臺北市,98.150,42,305250.548,2768639.839,13,14
大安區,1080624,公寓(5樓含以下無電梯),4,2,1,204758,臺北市,102.560,46,305331.058,2768659.447,2,4
大安區,1080902,住宅大樓(11層含以上有電梯),1,2,1,298762,臺北市,70.290,16,305570.514,2768617.441,11,12
七堵區,1080921,華廈(10層含以下有電梯),3,2,2,65002,基隆市,155.380,21,322296.148,2776826.081,6,9
七堵區,1080309,公寓(5樓含以下無電梯),1,1,1,46173,基隆市,86.630,40,320416.495,2774878.527,5,5
七堵區,1080811,公寓(5樓含以下無電梯),0,0,0,50403,基隆市,89.280,41,320206.193,2774809.958,3,4
七堵區,1080321,華廈(10層含以下有電梯),2,2,2,77567,基隆市,64.460,24,320066.982,2775036.044,7,7
七堵區,1080308,公寓(5樓含以下無電梯),3,2,2,36784,基隆市,112.820,31,320066.982,2775036.044,5,5
中正區,1080111,住宅大樓(11層含以上有電梯),2,1,2,29716,基隆市,87.830,21,329986.294,2781210.123,12,14
中正區,1080418,住宅大樓(11層含以上有電梯),2,1,2,36068,基隆市,70.700,21,330025.772,2781188.689,6,16
中正區,1080722,住宅大樓(11層含以上有電梯),3,2,2,35527,基隆市,112.590,21,330025.772,2781188.689,8,16
中正區,1080315,住宅大樓(11層含以上有電梯),2,1,2,33678,基隆市,67.700,21,330102.049,2781346.964,16,16
中正區,1080504,華廈(10層含以下有電梯),2,2,1,303600,臺北市,87.220,10,303183.620,2770154.549,5,7
中正區,1080912,住宅大樓(11層含以上有電梯),6,2,2,263445,臺北市,201.940,40,303652.265,2770151.055,7,12
中正區,1080106,套房(1房1廳1衛),1,1,1,244954,臺北市,44.089,29,303116.147,2770156.654,4,5
中正區,1080420,套房(1房1廳1衛),2,1,1,256608,臺北市,38.970,15,302612.748,2768178.217,4,11
中正區,1080709,公寓(5樓含以下無電梯),0,0,0,100660,臺北市,51.340,33,301820.255,2768802.938,1,5
中正區,1080403,套房(1房1廳1衛),1,1,1,216680,臺北市,48.920,13,302405.704,2768657.020,9,10
土城區,1080311,住宅大樓(11層含以上有電梯),1,1,1,125447,新北市,75.570,3,294481.000,2762539.626,7,12
土城區,1080625,住宅大樓(11層含以上有電梯),3,2,3,131230,新北市,195.230,1,294828.441,2764037.802,20,24
土城區,1080216,住宅大樓(11層含以上有電梯),2,2,1,137230,新北市,112.220,3,294797.826,2763649.526,24,25
土城區,1080706,住宅大樓(11層含以上有電梯),2,2,1,130993,新北市,112.220,3,294797.826,2763649.526,8,28
土城區,1080531,住宅大樓(11層含以上有電梯),3,2,2,122489,新北市,151.850,3,294797.826,2763649.526,8,25
土城區,1080413,住宅大樓(11層含以上有電梯),3,2,2,124121,新北市,155.010,3,294797.826,2763649.526,12,25
土城區,1080220,住宅大樓(11層含以上有電梯),3,2,2,122753,新北市,151.850,3,294797.826,2763649.526,7,26
土城區,1080508,住宅大樓(11層含以上有電梯),3,2,2,129066,新北市,154.030,3,294797.826,2763649.526,19,26
土城區,1080126,住宅大樓(11層含以上有電梯),3,2,2,121928,新北市,155.010,3,294797.826,2763649.526,10,26
土城區,1080805,住宅大樓(11層含以上有電梯),3,2,2,126895,新北市,155.010,3,294797.826,2763649.526,4,26
土城區,1080316,住宅大樓(11層含以上有電梯),3,2,2,121980,新北市,125.430,3,294793.685,2763521.183,5,25
土城區,1080615,住宅大樓(11層含以上有電梯),3,2,2,125010,新北市,125.430,3,294793.685,2763521.183,6,25
土城區,1080717,住宅大樓(11層含以上有電梯),3,2,2,127960,新北市,125.430,3,294793.685,2763521.183,15,25
土城區,1080812,住宅大樓(11層含以上有電梯),3,2,2,132983,新北市,125.430,3,294793.685,2763521.183,23,25
土城區,1080511,住宅大樓(11層含以上有電梯),4,2,2,127986,新北市,167.050,3,294793.685,2763521.183,17,26
土城區,1080415,住宅大樓(11層含以上有電梯),4,2,2,124378,新北市,168.680,3,294793.685,2763521.183,12,25
土城區,1080726,住宅大樓(11層含以上有電梯),4,2,2,128646,新北市,168.680,3,294793.685,2763521.183,17,25
土城區,1080420,住宅大樓(11層含以上有電梯),4,2,2,130565,新北市,170.490,3,294793.685,2763521.183,25,25
土城區,1080316,住宅大樓(11層含以上有電梯),3,2,2,125967,新北市,125.430,3,294896.178,2763481.392,8,25
土城區,1080511,住宅大樓(11層含以上有電梯),3,2,2,132345,新北市,125.430,3,294896.178,2763481.392,22,25
土城區,1080416,住宅大樓(11層含以上有電梯),4,2,2,126010,新北市,167.050,3,294896.178,2763481.392,13,25
